,NDB_No,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(µg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(µg),Folic_Acid_(µg),Food_Folate_(µg),Choline_Tot_ (mg),Vit_B12_(µg),Vit_A_IU,Retinol_(µg),Alpha_Carot_(µg),Beta_Carot_(µg),Beta_Crypt_(µg),Lycopene_(µg),Lut+Zea_ (µg),Vit_E_(mg),Vit_D_µg,Vit_K_(µg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),FoodGroup
54,1056,2.374630491,1.165545492,0.231708475,1.223534216,0.172967343,0.169778526,0,0.256825861,0.506373719,0.012409642,0.181983881,0.384135958,0.341277435,0.033015038,0.100113211,0.033374883,0.002382771,0.135204409,0.013725313,0.039642606,0.387611186,0.020018411,0.386950259,0.089245804,0.047459681,0,0.107605353,0.412836152,0.049467154,0.121168358,0.159095219,0,0.024385251,0.008125149,0,0.004413494,0.099940908,0,0.024331147,1.587326128,0.681612275,0.159538681,0.504100841,Dairy and Egg Products
55,1057,2.682386763,0.518020219,0.432079329,0.264941001,0.227231607,0.295187286,0,0.60628979,0.651768154,0.03545612,0.345769375,0.550931835,0.450486215,0.057510065,0.139551748,0.024104082,0.000794257,0.153475275,0.022875522,0.06739243,0.438369794,0.022601431,0.341860716,0.108836347,0.007909947,0,0.017934226,1.122398289,0.106001044,0.055840451,0.076260518,0,0.00682787,0,0,0.059582164,0.055230502,0.389737475,0.004866229,0.40559783,0.19317788,0.039485824,0.504100841,Dairy and Egg Products
56,1058,2.43052709,1.047813624,0.308628092,1.047749972,0.240797673,0.171611987,0,0.352476549,0.566536934,0.005318418,0.181983881,0.439734584,0.442295556,0.051120058,0.112248145,0.018541602,0.000317703,0.084045984,0.013725313,0.075320951,0.376075139,0.015928628,0.326284328,0.037004358,0.094919362,0,0.215210706,0.320378056,0.077734099,0.002710702,0.00394451,0,0,0,0,0,0.352423203,0,0.066505134,2.07761266,0.290508671,0.093330128,0.04272041,Dairy and Egg Products
57,1059,2.849101617,0.370855384,0.316225091,0.218781829,0.271321322,0.173812141,0,0.643425268,0.641740951,0.00886403,0.236579046,0.490278789,0.379500508,0.060705069,0.109214411,0.018541602,0.000317703,0.073083464,0.013725313,0.059463909,0.283786761,0.0187269,0.246762771,0.087069077,0.039549734,0,0.089671128,0.937401024,0.080089678,0.001897491,0.002629673,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.120223517,0.264543902,0.149567513,0.017088164,Dairy and Egg Products
58,1060,2.851051499,0.370855384,0.316225091,0.214987924,0.271321322,0.173812141,0,0.356995479,0.641740951,0.00886403,0.236579046,0.490278789,0.379500508,0.060705069,0.109214411,0.018541602,0.000317703,0.073083464,0.013725313,0.059463909,0.283786761,0.0187269,0.246762771,0.087069077,0.039549734,0,0.089671128,0.322528244,0.080089678,0.001897491,0.002629673,0,0,0,0,0,0.034190311,0,0.012976612,0.48543376,0.014837011,0.001994234,0.017088164,Dairy and Egg Products
59,1061,2.127645522,0.741710768,1.998960411,0,1.000497373,0.386126971,0,0.39615954,3.955731333,0,2.092814636,1.59719688,1.072976257,1.401541593,1.246864531,1.03647553,0.104548948,0.533509289,0,0.81663768,1.257429145,1.196799602,0.533687086,1.234204173,0.071189521,0,0.16140803,0.825672304,0.43578207,0.051232259,0.072316009,0,0.00292623,0,0,0,0.071010645,0.032478123,0.003244153,0,0,0,0.222146133,Dairy and Egg Products
60,1067,2.511122185,0.800576701,0.09496249,0.630420472,0.128877628,0.417295815,0,0.857090411,0.045122411,0.005318418,0,0.323482912,0.521471921,0.071355081,0.006067467,0,0,0.040195905,0,0,0,0,0,0,0,0,0,0,0,0.004066052,0,0,0.00877869,0,0,0,0.213031936,0,0.040551911,0.303219991,1.120342684,0.00538443,0,Dairy and Egg Products
61,1068,2.511122185,0.800576701,0.09496249,0.630420472,0.128877628,0.417295815,0,0.643425268,0.045122411,0.005318418,0,0.323482912,0.521471921,0.084135096,0.006067467,0.046354004,0.006354056,0.040195905,0,0,0,0,0,0,0,0,0,0.937401024,0,0.024125243,0,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,1.45645782,0.015727231,0.00059827,0,Dairy and Egg Products
62,1069,0.096844107,3.114007905,0.235506975,2.081588962,0.793614866,2.17411853,0,0.585201449,0.010027202,0.046092955,0.018198388,1.455673106,1.826516835,0.13206015,0.021236136,0.033374883,0.001747365,0,0,0,0,0,0.095917755,0,0,0,0,0.049454331,0,0,0,0,0,0,0,0,0.331383012,0,0.027575299,2.997134718,1.453433576,0.081364727,0,Dairy and Egg Products
63,1070,0.047772093,3.396564388,0.4653162,2.524211159,0.396807433,1.926601241,0,3.957076467,0.08523122,0.005318418,0.127388717,0.374027117,0.453216434,0.129930148,0.024269869,0.218790899,0.035741565,0.021925039,0,0,0,0,0,0,0,0,0,0.002150188,0,0,0,0,0,0,0,0,0.399763633,0,0.160585567,5.748656548,0.089022065,0.089142238,0,Dairy and Egg Products
64,1071,2.136419988,1.141999118,0.342814588,0.804307764,0.271321322,0.628143876,0,1.290154547,0.451224106,0.007091224,0.181983881,0.434680164,0.412263142,0.07029008,0.081910809,0.022249922,0.000794257,0.175400314,0.010675244,0.053517518,0.269943504,0.012915104,0.185277031,0.065301808,0.031639787,0,0.071736902,0.227919959,0.061245048,0.032528418,0.044704442,0,0.00487705,0,0,0,0.118351076,0.292303106,0.043796064,1.672484453,0.125076001,0.040084094,0.08544082,Dairy and Egg Products
65,1072,1.961905608,1.554060656,0.09306324,1.410067857,0.094962463,0.589274494,0,1.210320115,0.025068006,0.003545612,0.018198388,0.090979569,0.05187417,0.066030075,0.003033734,0.044499844,0.007148313,0.054812598,0,0,0,0,0,0,0,0,0,0,0,0.021143472,0,0,0.045844272,0,0,0,0.223552032,0,0.089214204,2.960504115,0.285909198,0.048061028,0,Dairy and Egg Products
66,1073,1.631725701,1.871936699,0.118703112,1.600395401,0.061047297,0.845225706,0,1.736022318,0.030081607,0.021273672,0.036396776,0.040435364,0.049143951,0.02662503,0.009101201,0.055624805,0.009213381,0.076737637,0,0,0,0,0,0,0,0,0,0,0,0.038763032,0,0,0.083885264,0,0,0,0.252482295,0,0.102190816,3.409933436,0.239766094,0.104298413,0,Dairy and Egg Products
67,1074,2.312234288,1.224411426,0.227909976,1.234283613,0.101745496,0.243116982,0,0.499341777,0.015040804,0.069139433,0.109190329,0.227448923,0.439565337,0.108630124,0.357980571,0.107541289,0.017473654,0.09135433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194621769,0,0.077859669,2.785021612,0.087241623,0.011167708,0,Dairy and Egg Products
68,1076,2.865675609,0.359082197,0.166184357,0.215620242,0.169575826,0.225882445,0,0.643425268,0.165448839,0.069139433,0.109190329,0.374027117,0.311245021,0.083070094,0.357980571,0.094562168,0.015408586,0.069429291,0,0.023785563,0.203034431,0,0,0,0,0,0,0.937401024,0,0,0,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.475415133,0.026113139,0.001595387,0,Dairy and Egg Products
69,1077,2.864050708,0.359082197,0.299131843,0.205503163,0.227231607,0.176012295,0,0.380343284,0.566536934,0.005318418,0.181983881,0.424571323,0.360388972,0.045795052,0.112248145,0.046354004,0.000635406,0.135204409,0,0.091177993,0.389918395,0.019157404,0.305789082,0.07836217,0.039549734,0,0.089671128,0.307476926,0.106001044,0.043913365,0.059167643,0,0.00682787,0,0,0,0.018410167,0.422215597,0.004866229,0.291949036,0.120476528,0.038887553,0.08544082,Dairy and Egg Products
70,1078,2.849751578,0.376741977,0.311476967,0.231428177,0.244189189,0.17051191,0,0.643425268,0.596618541,0.00886403,0.236579046,0.470061107,0.412263142,0.052185059,0.115281879,0.018541602,0.000635406,0.073083464,0.022875522,0.075320951,0.37146072,0.018081145,0.256600489,0.091422531,0.039549734,0,0.089671128,0.937401024,0.084800835,0.037407681,0.040759932,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.356600485,0.156827204,0.027121576,0.119617149,Dairy and Egg Products
71,1079,2.899148572,0.29432967,0.313376216,0.12519885,0.240797673,0.176012295,0,0.381096439,0.601632142,0.003545612,0.20018227,0.465006687,0.382230728,0.050055057,0.145619215,0.011124961,0.00222392,0.09135433,0.00305007,0.077303081,0.426833746,0.019803159,0.291852314,0.082715624,0.039549734,0,0.089671128,0.35263088,0.124845674,0.051503329,0.072316009,0,0.00390164,0,0,0,0.007890072,0.389737475,0.003244153,0.196772085,0.08308726,0.014557905,0.068352656,Dairy and Egg Products
72,1080,2.887774264,0.300216263,0.330469465,0.121404946,0.261146772,0.182246063,0,0.643425268,0.641740951,0.00886403,0.254777434,0.505442051,0.442295556,0.055380063,0.121349346,0.014833281,0.000317703,0.084045984,0.015250348,0.079285212,0.399147233,0.019372655,0.275456116,0.097952712,0.039549734,0,0.089671128,0.937401024,0.089511993,0.055298311,0.072316009,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.324781229,0.253556273,0.187066541,0.08234541,0.014159058,0.068352656,Dairy and Egg Products
73,1081,2.850401538,0.32964923,0.375101835,0.12519885,0.295061937,0.201314062,0,0.39615954,0.716944969,0.010636836,0.29117421,0.566095097,0.496899946,0.062835071,0.136518014,0.014833281,0.000317703,0.095008503,0.016775383,0.089195863,0.447598631,0.021740424,0.308248511,0.111013074,0.047459681,0,0.107605353,0.937401024,0.101289887,0.001355351,0.118032935,0,0.00292623,0,0,0,0.010520096,0.324781229,0.001622076,0.192858559,0.084867702,0.014757328,0.068352656,Dairy and Egg Products
74,1082,2.922222167,0.247236923,0.320023591,0.06133479,0.254363739,0.182979448,0,0.39164061,0.626700148,0.005318418,0.20018227,0.480169948,0.409532923,0.046860053,0.127416813,0.018541602,0.000476554,0.120587716,0,0.039642606,0.426833746,0.020018411,0.295951363,0.080538897,0.039549734,0,0.089671128,0.380583328,0.110712202,0.05312975,0.076260518,0,0.00195082,0,0,0,0.002630024,0.389737475,0.001622076,0.099090477,0.04109852,0.006979817,0.04272041,Dairy and Egg Products
75,1083,2.918647385,0.253123516,0.330469465,0.06133479,0.261146772,0.182246063,0,0.643425268,0.641740951,0.00886403,0.254777434,0.505442051,0.442295556,0.055380063,0.121349346,0.018541602,0.000317703,0.084045984,0.015250348,0.079285212,0.399147233,0.019372655,0.275456116,0.097952712,0.039549734,0,0.089671128,0.937401024,0.089511993,0.055298311,0.076260518,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.324781229,0.253556273,0.094550787,0.04154363,0.007179241,0.034176328,Dairy and Egg Products
76,1084,2.883874501,0.282556483,0.373202585,0.073981139,0.291670421,0.202414139,0,0.643425268,0.711931368,0.010636836,0.29117421,0.561040676,0.491439507,0.06177007,0.136518014,0.018541602,0.000317703,0.09135433,0.018300418,0.089195863,0.442984212,0.021525173,0.305789082,0.108836347,0.047459681,0,0.107605353,0.937401024,0.101289887,0.055027241,0.080205028,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.324781229,0.253556273,0.113961876,0.050149096,0.008575204,0.034176328,Dairy and Egg Products
77,1085,2.952120348,0.200144175,0.320023591,0.005058539,0.254363739,0.181879371,0,0.383355904,0.611659344,0.005318418,0.20018227,0.510496471,0.425914239,0.044730051,0.127416813,0.024104082,0.000476554,0.113279369,0,0.089195863,0.419912118,0.020233662,0.292672124,0.080538897,0.039549734,0,0.089671128,0.335429374,0.117778938,0.055298311,0.080205028,0,0,0,0,0,0.002630024,0.389737475,0,0.008766298,0.003264142,0.00059827,0.017088164,Dairy and Egg Products
78,1086,2.937171258,0.217803956,0.339016089,0.015807936,0.264538289,0.184079525,0,0.378083819,0.646754552,0.00886403,0.272975822,0.525659733,0.466867532,0.056445064,0.12438308,0.020395762,0.000317703,0.080391811,0.015250348,0.081267342,0.403761652,0.019587907,0.277915546,0.100129439,0.039549734,0,0.089671128,0.344030127,0.091867572,0.058009012,0.084149537,0,0,0,0,0,0.002630024,0.389737475,0,0.025359648,0.009644057,0.00179481,0.017088164,Dairy and Egg Products
79,1087,2.904023275,0.241350329,0.37605146,0.015807936,0.295061937,0.203880908,0,0.643425268,0.716944969,0.010636836,0.29117421,0.566095097,0.496899946,0.062835071,0.136518014,0.020395762,0.000317703,0.087700157,0.016775383,0.089195863,0.447598631,0.021740424,0.308248511,0.108836347,0.047459681,0,0.107605353,0.937401024,0.101289887,0.055027241,0.080205028,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.324781229,0.253556273,0.025359648,0.009644057,0.00179481,0.017088164,Dairy and Egg Products
80,1088,2.929046752,0.235463736,0.314325841,0.055643933,0.30184497,0.175645602,0,0.360761254,0.581577737,0.00886403,0.20018227,0.449843425,0.412263142,0.20235023,0.127416813,0.020395762,0.000317703,0.073083464,0.015250348,0.06739243,0.355310254,0.0124846,0.225447714,0.074008716,0.039549734,0,0.089671128,0.380583328,0.051822733,0.012740297,0.017092875,0,0.00097541,0,0,0,0.01315012,0,0.001622076,0.085784489,0.037686007,0.006580971,0.034176328,Dairy and Egg Products
81,1089,2.866325569,0.359082197,0.294383718,0.218781829,0.264538289,0.163544757,0,0.335907138,0.506373719,0.00886403,0.090991941,0.434680164,0.690745529,0.003195004,0.115281879,0.018541602,0.000635406,0.073083464,0.013725313,0.039642606,0.242256991,0.009255824,0.249222201,0.074008716,0.039549734,0,0.089671128,0.344030127,0.084800835,0.028462366,0.036815423,0,0.00682787,0,0,0,0.021040191,0.422215597,0.004866229,0.337189396,0.148221738,0.025526189,0.119617149,Dairy and Egg Products
82,1090,0.080270115,2.919750323,2.499412733,1.688919841,2.062042044,1.408831741,0,2.893621581,4.572404278,0.083321881,1.546862992,3.922230313,3.631191914,0.395115449,1.01326704,0.148332813,0.006354056,0.595630233,0.131152995,0.560942872,2.780187375,0.139052616,1.861788215,0.657371535,0.292668032,0,0.663566345,2.565174633,0.765563096,0.253179522,0.33265364,0,0.053647553,0,0,0,0.152541386,3.410202903,0.035685682,2.620810062,1.175684734,0.132616529,0.828775959,Dairy and Egg Products
83,1091,0.102693751,2.130946808,3.433843633,0.048688442,2.6894726,1.906066473,0,3.914899786,6.302096686,0.056729791,2.001822696,4.89267905,4.898013754,0.569775648,1.23776333,0.076020567,0.003177028,0.997589286,0.103702368,0.822584071,3.576174632,0.204704392,2.925081617,0.785798424,0.395497341,0,0.896711276,3.638118591,0.949298239,0.005963543,0.007889019,0,0.00097541,0,0,0,0,0,0.001622076,0.078113978,0.029822392,0.005982701,0.170881641,Dairy and Egg Products
84,1092,0.128692168,2.107400435,3.333183393,0.045526855,2.723387765,1.913767011,0,3.930716041,6.171743055,0.054956985,2.129211413,4.978604199,4.65502422,0.584685665,1.337876541,0.076020567,0.003177028,0.997589286,0.08540195,0.81861981,4.023773263,0.191789289,2.65208493,0.750970793,0.395497341,0,0.896711276,3.608015955,0.939875924,0.641080908,0.932219093,0,0.00097541,0,0,0,0.002630024,3.572593517,0,0.073104665,0.02774521,0.005583854,0.153793477,Dairy and Egg Products
85,1093,0.159240309,2.083854061,3.371168389,0.012646348,2.577552555,1.899466012,0,0.643425268,1.403808331,0.056729791,1.091903288,5.110019132,1.856549249,2.428202761,1.222594662,0.029666563,0.001270811,0.997589286,0.102177334,0.323087237,3.788437901,0.143142398,2.71521029,0.648664627,0.395497341,0,0.896711276,0.937401024,0.937520345,0.002168561,0.001314837,0.123637006,0.215872386,0.086320878,0.142117722,0.214021391,0.350192519,0.188135755,0.253556273,0.019411089,0.008605466,0.001395963,0.017088164,Dairy and Egg Products
86,1094,0.096519126,2.278111643,3.257213401,0.365479471,2.696255633,1.796792174,0,3.69045959,5.9361038,0.053184179,2.001822696,4.715774333,4.346509418,0.550605626,1.219560928,0.205811778,0.003653582,0.741797162,0.086926985,0.776995074,3.643083706,0.188560513,2.598797289,0.735733705,0.371767501,0,0.8429086,2.552273503,0.899831085,0.047437277,0.063112153,0,0.00877869,0,0,0,0.026300239,0.162390614,0.006488306,0.563234656,0.24762971,0.04287602,0.589541661,Dairy and Egg Products
87,1095,0.882646286,1.889596479,0.751153295,0.550116159,0.620647523,1.994806005,0,4.0971633,1.423862736,0.033683314,0.473158092,1.278768388,1.012911429,0.135255154,0.285170963,0.027812402,0.000953108,0.540817635,0.039650906,0.178391726,0.959799127,0.045202863,0.614857403,0.111013074,0.087009415,0,0.197276481,1.915817769,0.103645465,0.07237573,0.095983066,0,0.013655741,0,0,0,0.042080382,0.064956246,0.009732459,0.858784136,0.360094252,0.067205669,0.29049879,Dairy and Egg Products
88,1096,2.406153573,0.788803515,0.646694556,0.478031973,0.525685061,0.368159049,0,0.756167639,1.308549909,0.033683314,0.436761315,1.026047363,0.827256504,0.112890128,0.233597491,0.029666563,0.000953108,0.084045984,0.028975662,0.093160124,0.729078183,0.041758835,0.523038697,0.108836347,0.063279575,0,0.143473804,0.683759877,0.03768926,0.063159345,0.084149537,0,0.011704921,0,0,0,0.036820335,0.649562458,0.008110382,0.718679907,0.346444202,0.048858721,0.247778379,Dairy and Egg Products
89,1097,2.580342973,0.459154285,0.716966798,0.012646348,0.508727478,0.416195738,0,0.854830946,1.453944343,0.051411373,0.49135648,0.985611999,0.906432869,0.122475139,0.273036029,0.029666563,0.000953108,0.09135433,0.018300418,0.089195863,0.712927717,0.0374538,0.605019684,0.119719982,0.071189521,0,0.16140803,0.54184745,0.05653389,0.10680164,0.155150709,0,0,0,0,0,0,0.649562458,0,0.018941466,0.009198947,0.00119654,0.034176328,Dairy and Egg Products
90,1102,2.674587237,0.488587252,0.301031093,0.214355607,0.271321322,0.379159818,0.189016648,0.718509888,0.561523332,0.042547343,0.236579046,0.510496471,0.455946654,0.063900073,0.12438308,0.120520411,0.012231558,0.069429291,0.013725313,0.073338821,0.373767929,0.026906466,0.241843912,0.087069077,0.039549734,0,0.089671128,0.36553201,0.077734099,0.026564875,0.03418575,0,0.00682787,0,0,0,0.018410167,0.422215597,0.004866229,0.329362344,0.146886407,0.024728496,0.102528985,Dairy and Egg Products
91,1103,2.670362494,0.447381098,0.283937845,0.120140311,0.274712838,0.444797736,0.165389567,0.719263043,0.546482529,0.042547343,0.254777434,0.515550892,0.461407093,0.07029008,0.118315612,0.139062012,0.009848787,0.124241889,0,0.089195863,0.422219328,0.035301283,0.44187752,0.052241446,0.015819894,0,0.035868451,0.367682198,0.077734099,0.061532924,0.082834701,0,0.010729511,0,0,0,0.010520096,0.389737475,0.003244153,0.184248802,0.067508399,0.017748678,0.068352656,Dairy and Egg Products
92,1104,2.759407076,0.36496879,0.328570215,0.063231742,0.264538289,0.361558588,0.023627081,0.748636088,0.646754552,0.040774537,0.236579046,0.485224369,0.469597751,0.069225079,0.130450547,0.051916485,0.004765542,0.069429291,0.006100139,0.061446039,0.569880732,0.026691214,0.352518244,0.102306166,0.02372984,0,0.053802677,0.36553201,0.054178311,0.047166206,0.067056663,0,0.00195082,0,0,0,0,0.357259352,0.001622076,0.091419966,0.080268228,0.018945218,0.04272041,Dairy and Egg Products
93,1105,2.679461941,0.453267691,0.334267964,0.147962277,0.220448574,0.393827509,0.23627081,0.727547748,0.571550535,0.074457851,0.418562927,0.530714153,0.537853238,0.046860053,0.19112522,0.190978497,0.002065068,0.098662677,0.00305007,0.077303081,0.419912118,0.02862848,0.268897637,0.087069077,0.039549734,0,0.089671128,0.335429374,0.115423359,0.047708347,0.067056663,0,0.00390164,0,0,0,0.007890072,0.357259352,0.003244153,0.224010226,0.100446563,0.016751561,0.068352656,Dairy and Egg Products
94,1106,2.828302883,0.406174944,0.338066464,0.261779414,0.278104355,0.163178065,0,0.335153983,0.671822558,0.00886403,0.254777434,0.561040676,0.556964775,0.053250061,0.09101201,0.085291367,0.002859325,0.051158425,0.019825453,0.095142254,0.318394903,0.059624728,0.25414106,0.100129439,0.007909947,0,0.017934226,0.344030127,0.016489051,0.05367189,0.073630845,0,0.00682787,0,0,0,0.018410167,0.422215597,0.004866229,0.417494949,0.16454245,0.029714079,0.093984903,Dairy and Egg Products
